asin,brand,category,currency,image_filename,image_url,name,price,product_id,rating,reviews,source,url
B0BCBK7LBM,(S$118.33S$118.33/fluid ounce),foundation,USD,prod_000496.jpg,https://m.media-amazon.com/images/I/91UMxGZ9BOL._AC_UL320_.jpg,"MAYBELLINE New York Super Stay Up to 24HR Hybrid Powder-Foundation, Medium-to-Full Coverage Makeup, Matte Finish, 312, 1 Count 1.5554 fluid_ounces 0.21 ounces",$24.85,prod_000496,,4,amazon,https://www.amazon.com/MAYBELLINE-Powder-Foundation-Medium-Coverage-fluid_ounces/dp/B0BCBK7LBM/ref=sr_1_35
B07MM541BV,,foundation,USD,prod_000497.jpg,https://m.media-amazon.com/images/I/7177qit-8kL._AC_UL320_.jpg,"wet n wild Photo Focus Matte Foundation Stick Makeup, Shell Ivory | Vegan & Cruelty-Free",,prod_000497,,4,amazon,https://www.amazon.com/wet-wild-Foundation-Makeup-Cruelty-Free/dp/B07MM541BV/ref=sr_1_36
B001MS7HGE,(S$24.28S$24.28/fluid ounce),foundation,USD,prod_000498.jpg,https://m.media-amazon.com/images/I/61YG05KgZuL._AC_UL320_.jpg,"Neutrogena Healthy Skin Liquid Foundation, Broad-Spectrum SPF 20 Sunscreen, Lightweight Flawless Coverage Foundation with Antioxidant Vitamin E and FWE, Shade 40 Nude, 30 ml",$24.28,prod_000498,,4,amazon,https://www.amazon.com/Neutrogena-Foundation-Broad-Spectrum-Lightweight-Antioxidant/dp/B001MS7HGE/ref=sr_1_37
B003JM4OCG,(S$26.14S$26.14/count),foundation,USD,prod_000499.jpg,https://m.media-amazon.com/images/I/61gsFEi9MpL._AC_UL320_.jpg,Max Factor Panstik Foundation - # 12 True Beige For Women 1 Pc Foundation,$26.14,prod_000499,,4,amazon,https://www.amazon.com/Max-Factor-Panstik-Foundation-Beige/dp/B003JM4OCG/ref=sr_1_38_mod_primary_new
B01HOI5K0K,(S$19.26S$19.26/fl oz),foundation,USD,prod_000500.jpg,https://m.media-amazon.com/images/I/61b7FM9vVaL._AC_UL320_.jpg,"Neutrogena Hydro Boost Hydrating Tint with Hyaluronic Acid, Lightweight Water Gel Formula, Moisturizing, Oil-Free & Non-Comedogenic Liquid Foundation Makeup, 85 Honey Color 1.0 fl. oz",$19.26,prod_000500,,",",amazon,https://www.amazon.com/Neutrogena-Hyaluronic-Lightweight-Moisturizing-Non-Comedogenic/dp/B01HOI5K0K/ref=sr_1_39
B000W3QAFE,(S$0.74S$0.74/ml),foundation,USD,prod_000501.jpg,https://m.media-amazon.com/images/I/61FkhKSPT5L._AC_UL320_.jpg,"Max Factor Lasting Performance Foundation, 109 Natural Bronze, 35ml",$25.95,prod_000501,,4,amazon,https://www.amazon.com/Max-Factor-Lasting-Performance-Foundation/dp/B000W3QAFE/ref=sr_1_40_mod_primary_new
0553293354,byIsaac Asimov,foundation,USD,prod_000502.jpg,https://m.media-amazon.com/images/I/91ZYBjR+gYL._AC_UL320_.jpg,Foundation: 1,$18.20,prod_000502,,4,amazon,https://www.amazon.com/Foundation-1-Isaac-Asimov/dp/0553293354/ref=sr_1_41
B0BH96BF1J,(S$0.72S$0.72/milliliter),foundation,USD,prod_000503.jpg,https://m.media-amazon.com/images/I/61Tq8k4rReL._AC_UL320_.jpg,"Bourjois - Healthy Mix Clean Foundation, Ton 051, Light Vanilla 30ml",$21.56,prod_000503,,4,amazon,https://www.amazon.com/Bourjois-Healthy-Clean-Foundation-Vanilla/dp/B0BH96BF1J/ref=sr_1_42
B09J1XGKF6,(S$24.01S$24.01/ounce),foundation,USD,prod_000504.jpg,https://m.media-amazon.com/images/I/61A22aiyJfL._AC_UL320_.jpg,"Neutrogena Healthy Skin Sensitive Skin Serum Foundation with Pro-Vitamin B5, Color Correcting & Pore Minimizing Liquid Foundation & Face Serum, Buildable Coverage, Light 01, 1 oz",$24.01,prod_000504,,4,amazon,https://www.amazon.com/Neutrogena-Foundation-Pro-Vitamin-Correcting-Minimizing/dp/B09J1XGKF6/ref=sr_1_43
B0BMFLN1P7,(S$0.66S$0.66/milliliter),foundation,USD,prod_000505.jpg,https://m.media-amazon.com/images/I/51reL44Fd0L._AC_UL320_.jpg,"Revlon SPF15 PA++ Liquid Foundation for Normal and Mixed Skin, Long Wear, Makeup, 6.1 fl oz (180 ml), Sand Beige, Natural Skin Color, For Normal and Mixed Skin, 1.0 fl oz (30 ml)",$19.81,prod_000505,,4,amazon,https://www.amazon.com/Revlon-Liquid-Foundation-Normal-Natural/dp/B0BMFLN1P7/ref=sr_1_44
B07X82S53H,(S$28.58S$28.58/fluid ounce),foundation,USD,prod_000506.jpg,https://m.media-amazon.com/images/I/61FMpCK0oFL._AC_UL320_.jpg,"L'Oreal Paris Makeup Infallible Up to 24 Hour Fresh Wear Foundation, Beige Ivory, 30 ml",$28.58,prod_000506,,4,amazon,https://www.amazon.com/LOreal-Paris-Makeup-Infallible-Foundation/dp/B07X82S53H/ref=sr_1_45
B01M4IGE0Y,(S$17.93S$17.93/fluid ounce),foundation,USD,prod_000507.jpg,https://m.media-amazon.com/images/I/61M-pi9W6uL._AC_UL320_.jpg,"L.A. Girl Pro Coverage Liquid Foundation, Fair, 0.95 Fl Oz, GLM642",$17.03,prod_000507,,4,amazon,https://www.amazon.com/L-Girl-Coverage-Foundation-GLM642/dp/B01M4IGE0Y/ref=sr_1_46
B09PSZ6KM6,(S$25.00S$25.00/count),foundation,USD,prod_000508.jpg,https://m.media-amazon.com/images/I/41zojXDYl2L._AC_UL320_.jpg,"Maybelline Fit Me Matte + Poreless Powder Foundation - SPF44, 24H Oil Control - 228",$25.00,prod_000508,,4,amazon,https://www.amazon.com/Maybelline-Matte-Poreless-Powder-Foundation/dp/B09PSZ6KM6/ref=sr_1_47_sg_f3_0o_watso
B000T4YRCO,(S$14.97S$14.97/fluid ounce),foundation,USD,prod_000509.jpg,https://m.media-amazon.com/images/I/61iBkxTIuaL._AC_UL320_.jpg,"COVERGIRL Advanced Radiance Age Defying Foundation Makeup, Medium Light 135, 1 Ounce (packaging may vary)",$14.97,prod_000509,,4,amazon,https://www.amazon.com/COVERGIRL-Advanced-Radiance-Foundation-packaging/dp/B000T4YRCO/ref=sr_1_48
B006ZUGF3U,(S$55.82S$55.82/count),foundation,USD,prod_000510.jpg,https://m.media-amazon.com/images/I/61Qpr9-xNZL._AC_UL320_.jpg,MAC Studio Fix Powder Plus Foundation - NC43 15g/0.52oz,$55.82,prod_000510,,4,amazon,https://www.amazon.com/MAC-Studio-Powder-Plus-Foundation/dp/B006ZUGF3U/ref=sr_1_49
B0CMDC27XJ,(S$0.68S$0.68/gram),foundation,USD,prod_000511.jpg,https://m.media-amazon.com/images/I/51MC3L1qcyL._AC_UL320_.jpg,"Pilgrim Medium Classic Nude Serum Liquid Foundation, Matte & Poreless,30 ml | Foundation for face make up infused |Water-Resistant,All Day Coverage|All Skin Types",$20.53,prod_000511,,4,amazon,https://www.amazon.com/Pilgrim-Foundation-Poreless-Water-Resistant-Coverage/dp/B0CMDC27XJ/ref=sr_1_50
B09V34XRW4,(S$0.75S$0.75/milliliter),foundation,USD,prod_000512.jpg,https://m.media-amazon.com/images/I/61TKeOSn74L._AC_UL320_.jpg,Mamaearth 12-Hour Long Stay Glow Serum Foundation - Ivory Glow 30 ml,$22.64,prod_000512,,4,amazon,https://www.amazon.com/Mamaearth-12-Hour-Long-Serum-Foundation/dp/B09V34XRW4/ref=sr_1_51
B0D2KZ52V3,(S$27.35S$27.35/count),foundation,USD,prod_000513.jpg,https://m.media-amazon.com/images/I/71KivHUaPeL._AC_UL320_.jpg,"TirTir Mask Fit Red Cushion, #17W French Vanilla",$27.35,prod_000513,,4,amazon,https://www.amazon.com/TirTir-Mask-Cushion-French-Vanilla/dp/B0D2KZ52V3/ref=sr_1_52
B007BMR53A,,foundation,USD,prod_000514.jpg,https://m.media-amazon.com/images/I/71TO-hKA47S._AC_UL320_.jpg,"L’Oréal Paris Makeup True Match Super-Blendable Liquid Foundation, Mahogany N9, 1 Fl Oz,1 Count",,prod_000514,,4,amazon,https://www.amazon.com/LOr%C3%A9al-Paris-Super-Blendable-Foundation-Mahogany/dp/B007BMR53A/ref=sr_1_53
B00I50QVAU,(S$23.40S$23.40/fluid ounce),foundation,USD,prod_000515.jpg,https://m.media-amazon.com/images/I/610Af3YGzWL._AC_UL320_.jpg,"Almay Skintone Matching Foundation, Smart Shade Face Makeup, Hypoallergenic, Oil Free-Fragrance Free, Dermatologist Tested with SPF 15, Light, Medium Mine, 1 Oz",$23.40,prod_000515,,4,amazon,https://www.amazon.com/Almay-Foundation-Hypoallergenic-Free-Fragrance-Dermatologist/dp/B00I50QVAU/ref=sr_1_54
B07RQ7PTLX,(S$0.44S$0.44/milliliter),foundation,USD,prod_000516.jpg,https://m.media-amazon.com/images/I/71Zb5pbNuBL._AC_UL320_.jpg,"2 PACK TLM Color Changing Foundation Liquid Base,TLM Concealer Cover Cream,All Day Flawless Warm Skin Tone BB Cream Makeup Base Concealer for All Skin SPF15",$25.78,prod_000516,,4,amazon,https://www.amazon.com/Changing-Foundation-Liquid-Concealer-Flawless/dp/B07RQ7PTLX/ref=sr_1_55
B07GXQ2S28,(S$108.29S$108.29/ounce),foundation,USD,prod_000517.jpg,https://m.media-amazon.com/images/I/91N0ukD074L._AC_UL320_.jpg,"Maybelline Super Stay Full Coverage Powder Foundation Makeup, Up to 16 Hour Wear, Soft, Creamy Matte Foundation, Honey, 1 Count",$22.74,prod_000517,,4,amazon,https://www.amazon.com/Maybelline-Coverage-Powder-Foundation-Makeup/dp/B07GXQ2S28/ref=sr_1_56
B0CPTV3CM4,FREE delivery19 - 22 May,foundation,USD,prod_000518.jpg,https://m.media-amazon.com/images/I/61Okr7PB4mS._AC_UL320_.jpg,"10 Yellow Honeycomb Beeswax Dipped Foundation Sheets, Waxed Foundation Sheets, 5.1X3.5 Inches Honeycomb Beeswax Dipped Foundation",$11.56,prod_000518,,,amazon,https://www.amazon.com/dp/B0CPTV3CM4
B002K82HP6,(S$99.00S$99.00/ounce),foundation,USD,prod_000519.jpg,https://m.media-amazon.com/images/I/41zRIKV09vL._AC_UL320_.jpg,CoverDerm Classic Concealing Foundation 0.5 Ounce,$49.50,prod_000519,,,amazon,https://www.amazon.com/dp/B002K82HP6
B002K8618U,(S$58.70S$58.70/ounce),foundation,USD,prod_000520.jpg,https://m.media-amazon.com/images/I/61RJ0UuIWML._AC_UL320_.jpg,"CoverDerm Perfect Face Concealing Foundation 1, 1 Ounce",$58.70,prod_000520,,,amazon,https://www.amazon.com/dp/B002K8618U
B002K849Y8,(S$58.70S$58.70/ounce),foundation,USD,prod_000521.jpg,https://m.media-amazon.com/images/I/713A0YDZ5fL._AC_UL320_.jpg,"CoverDerm Perfect Face Concealing Foundation 8, 1 Ounce",$58.70,prod_000521,,,amazon,https://www.amazon.com/dp/B002K849Y8
B0BCGZMTSY,(S$0.75S$0.75/milliliter),foundation,USD,prod_000522.jpg,https://m.media-amazon.com/images/I/615tifniQIL._AC_UL320_.jpg,"L'Oreal Paris True Match Super-Blendable Foundation, Medium Coverage Liquid Foundation Makeup with SPF 17, N3, Light Medium, 1 Fl Oz",$22.28,prod_000522,,4,amazon,https://www.amazon.com/LOreal-Paris-Super-Blendable-Foundation-Coverage/dp/B0BCGZMTSY/ref=sr_1_1
B0BCCDHCZ5,(S$22.54S$22.54/count),foundation,USD,prod_000523.jpg,https://m.media-amazon.com/images/I/91JyCkntOrL._AC_UL320_.jpg,"Maybelline New York Super Stay Up to 24HR Hybrid Powder-Foundation, Medium-to-Full Coverage Makeup, Matte Finish, 220, 1 Count",$22.54,prod_000523,,4,amazon,https://www.amazon.com/Maybelline-Hybrid-Powder-Foundation-Medium-Coverage/dp/B0BCCDHCZ5/ref=sr_1_2
B07Z9WFWZ8,(S$0.76S$0.76/milliliter),foundation,USD,prod_000524.jpg,https://m.media-amazon.com/images/I/519yGqgJhmL._AC_UL320_.jpg,"L'Oreal Paris Age Perfect Radiant Serum Foundation with SPF 50, Rose Ivory, 1 Ounce",$22.56,prod_000524,,4,amazon,https://www.amazon.com/LOreal-Paris-Perfect-Radiant-Foundation/dp/B07Z9WFWZ8/ref=sr_1_3
B08GR514T1,(S$67.71S$67.71/ounce),foundation,USD,prod_000525.jpg,https://m.media-amazon.com/images/I/81xxC7tax2L._AC_UL320_.jpg,"L'Oreal Paris Makeup Infallible Fresh Wear Foundation in a Powder, Up to 24H Wear, Sand, 0.31 oz.",$20.99,prod_000525,,4,amazon,https://www.amazon.com/LOreal-Paris-Makeup-Infallible-Foundation/dp/B08GR514T1/ref=sr_1_4
B0BCH5WVW6,(S$0.70S$0.70/milliliter),foundation,USD,prod_000526.jpg,https://m.media-amazon.com/images/I/61HQORM1HlL._AC_UL320_.jpg,"L'Oréal Paris True Match Super-Blendable Foundation, Medium Coverage Liquid Foundation Makeup with SPF 17, N4, Light Medium, 0.3604 fluid_ounces",$20.79,prod_000526,,4,amazon,https://www.amazon.com/Paris-Super-Blendable-Foundation-Coverage-fluid_ounces/dp/B0BCH5WVW6/ref=sr_1_5
B01ACPW1SG,(S$17.58S$17.58/fluid ounce),foundation,USD,prod_000527.jpg,https://m.media-amazon.com/images/I/715qt87nCzL._AC_UL320_.jpg,"COVERGIRL+Olay Simply Ageless 3-in-1 Liquid Foundation Classic Ivory, 1 Ounce (packaging may vary)",$17.58,prod_000527,,4,amazon,https://www.amazon.com/COVERGIRL-Ageless-Foundation-Classic-packaging/dp/B01ACPW1SG/ref=sr_1_6
B01LXJ0GF3,(S$0.55S$0.55/gram),foundation,USD,prod_000528.jpg,https://m.media-amazon.com/images/I/61rzwVQzJJL._AC_UL320_.jpg,"Catrice HD Liquid Coverage Foundation, Light Beige 010, 30 Gram",$16.50,prod_000528,,4,amazon,https://www.amazon.com/Catrice-Liquid-Coverage-Foundation-Light/dp/B01LXJ0GF3/ref=sr_1_7
B07MWN317B,(S$46.13S$46.13/fluid ounce),foundation,USD,prod_000529.jpg,https://m.media-amazon.com/images/I/51uVh2z4G1L._AC_UL320_.jpg,"e.l.f. Flawless Finish Foundation, Lightweight & Medium Coverage, Semi-Matte Finish, Snow, 0.68 Fl Oz (20mL)",$31.37,prod_000529,,4,amazon,https://www.amazon.com/l-f-Flawless-Foundation-Lightweight-Semi-Matte/dp/B07MWN317B/ref=sr_1_8
B07Z9X42QJ,(S$25.64S$25.64/fluid ounce),foundation,USD,prod_000530.jpg,https://m.media-amazon.com/images/I/61DncendTAL._AC_UL320_.jpg,"L'Oreal Paris Age Perfect Radiant Serum Foundation with SPF 50, Nude Beige, 1 Ounce",$25.64,prod_000530,,4,amazon,https://www.amazon.com/LOreal-Paris-Perfect-Radiant-Foundation/dp/B07Z9X42QJ/ref=sr_1_9
B07B4P4L6B,(S$0.66S$0.66/milliliter),foundation,USD,prod_000531.jpg,https://m.media-amazon.com/images/I/81epgq7iOZL._AC_UL320_.jpg,"Revlon ColorStay Full Cover Foundation, 200 Nude, 30 milliliters",$19.78,prod_000531,,4,amazon,https://www.amazon.com/Revlon-ColorStay-Cover-Foundation-milliliters/dp/B07B4P4L6B/ref=sr_1_10
B087XG6WWX,(S$0.83S$0.83/milliliter),foundation,USD,prod_000532.jpg,https://m.media-amazon.com/images/I/41AejPyIwEL._AC_UL320_.jpg,"MAYBELLINE Fit Me Matte & Poreless Liquid Foundation with SPF 22, 30ml, No.120 Classic Ivory,FMFLF120-50",$25.00,prod_000532,,4,amazon,https://www.amazon.com/MAYBELLINE-Poreless-Foundation-Classic-FMFLF120-50/dp/B087XG6WWX/ref=sr_1_11_sg_f3_0o_watso
B08TQMG68Q,(S$21.70S$21.70/fl oz),foundation,USD,prod_000533.jpg,https://m.media-amazon.com/images/I/61eQvMtQXNL._AC_UL320_.jpg,"e.l.f. Camo CC Cream, Color Correcting Medium-To-Full Coverage Foundation with SPF 30, Light 240 W, 1.05 Oz (30g)",$22.78,prod_000533,,4,amazon,https://www.amazon.com/l-f-Correcting-Medium-Coverage-Foundation/dp/B08TQMG68Q/ref=sr_1_12
B01CC0GUD6,(S$24.03S$24.03/fluid ounce),foundation,USD,prod_000534.jpg,https://m.media-amazon.com/images/I/61EPQGhL7rL._AC_UL320_.jpg,"Milani Conceal + Perfect Liquid Foundation - Light Beige, 1 Fl. Oz. Cruelty-Free, Water-Resistant, Oil-Free, Medium-To-Full Coverage, Satin Matte Finish",$24.03,prod_000534,,4,amazon,https://www.amazon.com/Milani-Conceal-Perfect-Foundation-Medium/dp/B01CC0GUD6/ref=sr_1_13
B07Z9WQ731,(S$25.43S$25.43/fluid ounce),foundation,USD,prod_000535.jpg,https://m.media-amazon.com/images/I/51xUUm8tufL._AC_UL320_.jpg,"L'Oreal Paris Age Perfect Radiant Serum Foundation with SPF 50, Sand, 1 Ounce",$25.43,prod_000535,,4,amazon,https://www.amazon.com/LOreal-Paris-Perfect-Radiant-Foundation/dp/B07Z9WQ731/ref=sr_1_14
B0039UTUYA,(S$24.27S$24.27/fluid ounce),foundation,USD,prod_000536.jpg,https://m.media-amazon.com/images/I/71AWESOMmVL._AC_UL320_.jpg,"Revlon Liquid Foundation, ColorStay Face Makeup for Combination & Oily Skin, SPF 15, Medium-Full Coverage with Matte Finish, 150 Buff, 1 Fl Oz",$24.27,prod_000536,,4,amazon,https://www.amazon.com/Foundation-ColorStay-Combination-Medium-Full-Coverage/dp/B0039UTUYA/ref=sr_1_15_mod_primary_new
B00AWWMWMU,(S$94.59S$94.59/ounce),foundation,USD,prod_000537.jpg,https://m.media-amazon.com/images/I/71TDKDYgqAL._AC_UL320_.jpg,LAURA GELLER NEW YORK Award-Winning Baked Balance-n-Brighten Color Correcting Powder Foundation - Porcelain - Buildable Light to Medium Coverage - Demi-Matte Natural Finish,$30.27,prod_000537,,4,amazon,https://www.amazon.com/LAURA-GELLER-NEW-YORK-Balance-n-Brighten/dp/B00AWWMWMU/ref=sr_1_16
B082YQ1TGV,(S$53.52S$53.52/ounce),foundation,USD,prod_000538.jpg,https://m.media-amazon.com/images/I/71cbJjO+gGL._AC_UL320_.jpg,wet n wild Photo Focus Dewy Foundation Golden Beige,$15.52,prod_000538,,4,amazon,https://www.amazon.com/wet-wild-Photo-Foundation-Golden/dp/B082YQ1TGV/ref=sr_1_17
B077QBGB1V,(S$0.50S$0.50/gram),foundation,USD,prod_000539.jpg,https://m.media-amazon.com/images/I/51oNBsuU9tL._AC_UL320_.jpg,"L.A. Colors Truly Matte Foundation, Warm Honey, 1 Ounce",$14.13,prod_000539,,4,amazon,https://www.amazon.com/L-Colors-Truly-Foundation/dp/B077QBGB1V/ref=sr_1_18
B004675EI6,(S$18.97S$18.97/fluid ounce),foundation,USD,prod_000540.jpg,https://m.media-amazon.com/images/I/61ZLA-VUiHL._AC_UL320_.jpg,"Maybelline Fit Me Dewy + Smooth Liquid Foundation Makeup, Classic Ivory, 1 Count (Packaging May Vary)",$18.97,prod_000540,,4,amazon,https://www.amazon.com/Maybelline-Smooth-Foundation-Classic-Packaging/dp/B004675EI6/ref=sr_1_19
B0DZXBT9VN,(S$0.80S$0.80/gram(s)),foundation,USD,prod_000541.jpg,https://m.media-amazon.com/images/I/61II5MyRdLL._AC_UL320_.jpg,"4 in 1 Color Changing Foundation with SPF 50,Adapts to Skin Tone,Lightweight,Hydrating,Long Lasting",$23.99,prod_000541,,4,amazon,https://www.amazon.com/Changing-Foundation-Lightweight-Hydrating-Lasting/dp/B0DZXBT9VN/ref=sr_1_20
B001GNBVRQ,(S$19.85S$19.85/count),foundation,USD,prod_000542.jpg,https://m.media-amazon.com/images/I/615PXlg8YsL._AC_UL320_.jpg,Max Factor Panstik Foundation - # 13 Nouveau Beige For Women 1 Pc Foundation,$19.85,prod_000542,,4,amazon,https://www.amazon.com/Max-Factor-Panstik-Foundation-Nouveau/dp/B001GNBVRQ/ref=sr_1_21
B07HPDQ7PX,(S$3.87S$3.87/ounce),foundation,USD,prod_000543.jpg,https://m.media-amazon.com/images/I/51fQmapFmOL._AC_UL320_.jpg,"L.A. Girl PRO.color Foundation Mixing Pigment, White GLM711",$15.48,prod_000543,,4,amazon,https://www.amazon.com/L-Girl-PRO-color-Foundation-Pigment/dp/B07HPDQ7PX/ref=sr_1_22
B00D2NUPT8,(S$52.86S$52.86/fluid ounce),foundation,USD,prod_000544.jpg,https://m.media-amazon.com/images/I/71IlAHrsM6L._AC_UL320_.jpg,"COVERGIRL Simply Ageless Instant Wrinkle Defying Foundation, SPF 28, Hyaluronic Complex & Vitamin C - 255 Soft Honey, Pack of 1",$23.26,prod_000544,,4,amazon,https://www.amazon.com/COVERGIRL-Ageless-Instant-Foundation-Hyaluronic/dp/B00D2NUPT8/ref=sr_1_23
B001268TE0,(S$52.52S$52.52/ounce),foundation,USD,prod_000545.jpg,https://m.media-amazon.com/images/I/71nrTOyWguL._AC_UL320_.jpg,"L'Oreal Paris True Match Super Blendable Oil Free Foundation Powder, W4 Light Medium, 0.33 oz, Packaging May Vary",$17.33,prod_000545,,4,amazon,https://www.amazon.com/LOreal-Paris-Blendable-Foundation-Packaging/dp/B001268TE0/ref=sr_1_24
B087XFYCDQ,(S$0.83S$0.83/milliliter),foundation,USD,prod_000546.jpg,https://m.media-amazon.com/images/I/41-w5vsN0UL._AC_UL320_.jpg,"MAYBELLINE Fit Me Matte & Poreless Liquid Foundation with SPF 22, 30ml, No.128 Warm Nude,FMFLF128-50",$25.00,prod_000546,,4,amazon,https://www.amazon.com/MAYBELLINE-Poreless-Liquid-Foundation-FMFLF128-50/dp/B087XFYCDQ/ref=sr_1_25_sg_f3_0o_watso
B0BCH5PTQ3,(S$0.68S$0.68/milliliter),foundation,USD,prod_000547.jpg,https://m.media-amazon.com/images/I/610-9cikGXL._AC_UL320_.jpg,"L'Oréal Paris True Match Super-Blendable Foundation, Medium Coverage Liquid Foundation Makeup with SPF 17, W3, Light Medium, 1 Fl Oz,29.57 millilitre",$20.23,prod_000547,,4,amazon,https://www.amazon.com/Paris-Super-Blendable-Foundation-Coverage-millilitre/dp/B0BCH5PTQ3/ref=sr_1_26
B0BCBK7LBM,(S$118.33S$118.33/fluid ounce),foundation,USD,prod_000548.jpg,https://m.media-amazon.com/images/I/91UMxGZ9BOL._AC_UL320_.jpg,"MAYBELLINE New York Super Stay Up to 24HR Hybrid Powder-Foundation, Medium-to-Full Coverage Makeup, Matte Finish, 312, 1 Count 1.5554 fluid_ounces 0.21 ounces",$24.85,prod_000548,,4,amazon,https://www.amazon.com/MAYBELLINE-Powder-Foundation-Medium-Coverage-fluid_ounces/dp/B0BCBK7LBM/ref=sr_1_27
B07MM541BV,,foundation,USD,prod_000549.jpg,https://m.media-amazon.com/images/I/7177qit-8kL._AC_UL320_.jpg,"wet n wild Photo Focus Matte Foundation Stick Makeup, Shell Ivory | Vegan & Cruelty-Free",,prod_000549,,4,amazon,https://www.amazon.com/wet-wild-Foundation-Makeup-Cruelty-Free/dp/B07MM541BV/ref=sr_1_28
B001MS7HGE,(S$24.28S$24.28/fluid ounce),foundation,USD,prod_000550.jpg,https://m.media-amazon.com/images/I/61YG05KgZuL._AC_UL320_.jpg,"Neutrogena Healthy Skin Liquid Foundation, Broad-Spectrum SPF 20 Sunscreen, Lightweight Flawless Coverage Foundation with Antioxidant Vitamin E and FWE, Shade 40 Nude, 30 ml",$24.28,prod_000550,,4,amazon,https://www.amazon.com/Neutrogena-Foundation-Broad-Spectrum-Lightweight-Antioxidant/dp/B001MS7HGE/ref=sr_1_29
B003JM4OCG,(S$26.14S$26.14/count),foundation,USD,prod_000551.jpg,https://m.media-amazon.com/images/I/61gsFEi9MpL._AC_UL320_.jpg,Max Factor Panstik Foundation - # 12 True Beige For Women 1 Pc Foundation,$26.14,prod_000551,,4,amazon,https://www.amazon.com/Max-Factor-Panstik-Foundation-Beige/dp/B003JM4OCG/ref=sr_1_30_mod_primary_new
B01HOI5K0K,(S$19.26S$19.26/fl oz),foundation,USD,prod_000552.jpg,https://m.media-amazon.com/images/I/61b7FM9vVaL._AC_UL320_.jpg,"Neutrogena Hydro Boost Hydrating Tint with Hyaluronic Acid, Lightweight Water Gel Formula, Moisturizing, Oil-Free & Non-Comedogenic Liquid Foundation Makeup, 85 Honey Color 1.0 fl. oz",$19.26,prod_000552,,",",amazon,https://www.amazon.com/Neutrogena-Hyaluronic-Lightweight-Moisturizing-Non-Comedogenic/dp/B01HOI5K0K/ref=sr_1_31
B000W3QAFE,(S$0.74S$0.74/ml),foundation,USD,prod_000553.jpg,https://m.media-amazon.com/images/I/61FkhKSPT5L._AC_UL320_.jpg,"Max Factor Lasting Performance Foundation, 109 Natural Bronze, 35ml",$25.95,prod_000553,,4,amazon,https://www.amazon.com/Max-Factor-Lasting-Performance-Foundation/dp/B000W3QAFE/ref=sr_1_32_mod_primary_new
0553293354,byIsaac Asimov,foundation,USD,prod_000554.jpg,https://m.media-amazon.com/images/I/91ZYBjR+gYL._AC_UL320_.jpg,Foundation: 1,$18.20,prod_000554,,4,amazon,https://www.amazon.com/Foundation-1-Isaac-Asimov/dp/0553293354/ref=sr_1_33
B0BH96BF1J,(S$0.72S$0.72/milliliter),foundation,USD,prod_000555.jpg,https://m.media-amazon.com/images/I/61Tq8k4rReL._AC_UL320_.jpg,"Bourjois - Healthy Mix Clean Foundation, Ton 051, Light Vanilla 30ml",$21.56,prod_000555,,4,amazon,https://www.amazon.com/Bourjois-Healthy-Clean-Foundation-Vanilla/dp/B0BH96BF1J/ref=sr_1_34
B09J1XGKF6,(S$24.01S$24.01/ounce),foundation,USD,prod_000556.jpg,https://m.media-amazon.com/images/I/61A22aiyJfL._AC_UL320_.jpg,"Neutrogena Healthy Skin Sensitive Skin Serum Foundation with Pro-Vitamin B5, Color Correcting & Pore Minimizing Liquid Foundation & Face Serum, Buildable Coverage, Light 01, 1 oz",$24.01,prod_000556,,4,amazon,https://www.amazon.com/Neutrogena-Foundation-Pro-Vitamin-Correcting-Minimizing/dp/B09J1XGKF6/ref=sr_1_35
B0BMFLN1P7,(S$0.66S$0.66/milliliter),foundation,USD,prod_000557.jpg,https://m.media-amazon.com/images/I/51reL44Fd0L._AC_UL320_.jpg,"Revlon SPF15 PA++ Liquid Foundation for Normal and Mixed Skin, Long Wear, Makeup, 6.1 fl oz (180 ml), Sand Beige, Natural Skin Color, For Normal and Mixed Skin, 1.0 fl oz (30 ml)",$19.81,prod_000557,,4,amazon,https://www.amazon.com/Revlon-Liquid-Foundation-Normal-Natural/dp/B0BMFLN1P7/ref=sr_1_36
B07X82S53H,(S$28.58S$28.58/fluid ounce),foundation,USD,prod_000558.jpg,https://m.media-amazon.com/images/I/61FMpCK0oFL._AC_UL320_.jpg,"L'Oreal Paris Makeup Infallible Up to 24 Hour Fresh Wear Foundation, Beige Ivory, 30 ml",$28.58,prod_000558,,4,amazon,https://www.amazon.com/LOreal-Paris-Makeup-Infallible-Foundation/dp/B07X82S53H/ref=sr_1_37
